"BLOOMINGTON" ,5-30-092-7,572,297,6,8,0,0,0,0,0,447,436,883,A102
"JOHNSON FORK" ,5-30-092-7,284,253,7,4,3,0,1,0,0,290,261,552,A103
"CARTY BRANCH" ,5-30-092-7,570,446,9,15,0,0,0,0,0,506,533,1040,A104
"SALYERSVILLE WARD #1" ,5-30-092-7,649,345,7,13,0,0,0,0,1,497,518,1015,B101
"STATE ROAD" ,5-30-092-7,479,338,4,11,0,0,0,0,0,421,411,832,B102
"NEW IVYTOWN" ,5-30-092-7,164,155,3,1,0,0,0,0,0,165,158,323,B103
"FLAT FORK" ,5-30-092-7,255,270,8,4,0,0,0,0,0,267,269,537,B104
"BAYES" ,5-30-092-7,240,145,5,6,0,0,0,0,0,195,201,396,B105
"MEADOWS" ,5-30-092-7,389,176,1,5,1,0,0,0,0,280,292,572,C101
"WIREMAN" ,5-30-092-7,380,134,5,9,3,0,0,0,0,288,243,531,C102
"LAKEVILLE" ,5-30-092-7,319,268,4,11,0,0,0,0,0,299,303,602,C103
"ATKINSON" ,5-30-092-7,425,234,3,12,0,0,0,0,0,341,333,674,C104
"BRADLEY" ,5-30-092-7,472,319,4,18,0,0,0,0,0,409,404,813,C105
"GRAVEL SWITCH" ,1-14-024-3,464,238,24,14,3,0,0,0,0,366,377,743,A101
"BRADFORDSVILLE" ,1-14-024-3,393,189,15,13,2,0,0,0,0,311,301,612,A102
"GLASSCOCK" ,1-14-024-3,443,231,18,14,0,0,0,0,0,337,369,706,A103
"FIRE DEPT." ,1-14-024-3,529,196,33,21,0,0,0,0,1,335,444,780,A104
"LIBRARY" ,1-14-024-3,1151,458,60,25,9,1,0,0,0,739,963,1704,C102
"BASEMENT JR HIGH" ,1-14-024-3,406,153,7,16,3,0,0,0,0,260,324,585,C103
"ROLLING HILLS" ,1-14-024-3,269,111,10,3,0,0,0,0,0,198,195,393,C105
"COURT HOUSE" ,1-14-024-3,719,356,25,17,3,0,0,0,0,530,590,1120,D102
"CALVARY" ,1-14-024-3,572,276,19,19,1,0,0,0,0,439,448,887,D103
"HAMILTON HEIGHTS" ,1-14-024-3,480,200,37,22,0,0,0,0,0,318,420,739,D104
"JESSE TOWN" ,1-14-024-3,374,179,17,17,2,0,0,0,0,298,291,589,E101
"DEPOT" ,1-14-024-3,694,270,27,16,1,0,0,0,0,474,534,1008,E102
"RAYWICK" ,1-14-024-3,743,342,41,31,3,0,0,0,0,602,558,1160,E103
"LORETTO" ,1-14-024-3,650,246,28,15,4,0,0,0,0,426,516,943,H101
"ST FRANCIS" ,1-14-024-3,474,177,17,10,1,0,0,0,0,351,327,679,H102
"HOLY CROSS" ,1-14-024-3,307,144,19,6,2,0,0,0,0,229,249,478,H103
"ST. CHARLES" ,1-14-024-3,458,208,22,13,0,0,0,0,0,344,357,701,H104
"SOUTH BENTON" ,1-02-006-1,618,417,37,40,1,0,0,0,0,493,620,1113,A101
"ROSS" ,1-02-006-1,701,641,66,49,3,1,0,0,0,698,763,1461,A102
"OLIVE" ,1-02-006-1,753,403,53,53,6,0,0,0,0,623,645,1268,A103
"SOUTH MARSHALL" ,1-02-006-1,454,282,27,26,3,0,0,0,0,382,410,792,A104
"HARDIN" ,1-02-006-1,578,333,49,28,3,0,2,0,0,466,527,993,A105
"BREWERS" ,1-02-006-1,370,229,20,15,0,0,1,0,0,312,323,635,A106
"SOUTH-WEST BENTON" ,1-02-006-1,821,721,47,48,8,0,0,0,1,741,905,1646,A107
"HARVEY" ,1-02-006-1,462,299,17,20,6,0,0,0,0,411,393,804,A108
"BRIENSBURG" ,1-02-006-1,449,291,18,20,10,1,1,0,0,388,402,790,B101
"DRAFFENVILLE" ,1-02-006-1,763,643,52,38,3,0,1,0,0,716,784,1500,B102
"WEST BENTON" ,1-02-006-1,329,245,21,16,3,0,0,0,0,275,339,614,B103
"NORTH BENTON" ,1-02-006-1,470,285,43,27,4,0,0,0,0,352,476,829,B104
"WEST MARSHALL" ,1-02-006-1,639,451,42,34,3,0,0,0,0,567,602,1169,B105
"EAST MARSHALL" ,1-02-006-1,547,669,52,53,10,0,0,0,0,659,672,1331,B106
"BIRMINGHAM" ,1-02-006-1,602,535,28,37,2,0,0,1,0,598,607,1205,B107
"FAIRDEALING" ,1-02-006-1,389,382,22,27,1,0,0,0,0,410,411,821,B108
"TATUMSVILLE" ,1-02-006-1,415,393,32,27,3,0,0,0,0,430,440,870,B109
"LITTLE CYPRESS" ,1-02-006-1,646,553,44,35,7,0,0,0,0,613,672,1285,C101
"EAST CALVERT" ,1-02-006-1,309,278,25,17,2,0,0,0,0,305,326,631,C102
"WEST CALVERT" ,1-02-006-1,650,431,36,32,3,0,0,0,0,564,588,1152,C103
"SHARPE" ,1-02-006-1,912,896,46,43,2,0,1,0,0,923,976,1900,C104
"PALMA" ,1-02-006-1,716,499,37,37,8,0,0,0,0,645,652,1297,C105
"WEST GILBERTSVILLE" ,1-02-006-1,364,363,41,26,4,0,0,0,0,393,405,798,C106
"GILBERTSVILLE" ,1-02-006-1,235,203,22,13,2,0,0,1,0,251,225,476,C107
"CENTRAL CALVERT" ,1-02-006-1,498,346,44,31,3,0,1,0,0,420,503,923,C108
"LOWER INEZ" ,5-31-093-7,173,573,8,6,2,0,0,0,0,353,404,762,A101
"UPPER INEZ" ,5-31-093-7,71,267,2,4,0,0,0,0,0,169,173,344,A102
"TURKEY" ,5-31-093-7,77,362,2,11,1,0,0,0,0,217,232,453,A103
"BLACKLOG" ,5-31-093-7,75,247,8,6,0,0,0,0,0,168,168,336,B101
"COLDWATER" ,5-31-093-7,116,535,11,5,0,0,0,0,0,315,350,667,B102
"JOHN DAVIS" ,5-31-093-7,140,479,9,5,2,0,0,0,0,323,311,635,B103
"TOMAHAWK" ,5-31-093-7,251,833,21,12,0,0,1,0,0,542,574,1118,C101
"LICK BRANCH" ,5-31-093-7,145,538,5,4,2,0,0,0,0,332,362,694,C102
"LONG BRANCH" ,5-31-093-7,156,296,9,10,0,0,0,0,0,225,243,471,D101
"EMILY" ,5-31-093-7,93,427,6,4,1,0,0,0,0,273,254,531,D102
"PIGEON ROOST" ,5-31-093-7,56,359,7,7,0,0,0,0,0,220,206,429,D103
"SAM MOORE" ,5-31-093-7,13,154,2,6,0,0,0,0,0,86,89,175,D104
"HIMLERVILLE" ,5-31-093-7,139,353,8,4,0,1,0,0,0,247,258,505,E101
"WARFIELD" ,5-31-093-7,293,656,26,25,0,1,0,0,0,429,565,1001,E102
"MAYSVILLE 1" ,4-27-070-6,579,239,75,42,7,1,0,0,0,418,525,943,A101
"MAYSVILLE 3" ,4-27-070-6,837,389,83,51,5,0,0,0,0,573,792,1365,A103
"MAYSVILLE 4" ,4-27-070-6,657,311,74,41,3,0,0,0,0,468,618,1086,A104
"PLUGTOWN" ,4-27-070-6,363,328,41,19,3,1,0,0,0,360,395,755,A105
"DOVER-MINERVA" ,4-27-070-6,322,278,39,17,3,0,0,0,0,324,335,659,B102
"FERNLEAF & GRTOWN 10 & 11" ,4-27-070-6,308,288,33,20,2,0,0,0,0,317,334,651,B104
"MAYS LICK" ,4-27-070-6,573,522,45,35,4,0,1,0,0,574,606,1180,B106
"WASHINGTON 17 & 17A" ,4-27-070-6,634,543,71,46,8,0,0,0,0,620,682,1302,B107
"KENTON STATION 16A" ,4-27-070-6,807,561,60,40,4,0,0,0,1,678,794,1473,B108
"HILLTOP 16" ,4-27-070-6,814,655,96,56,5,1,0,0,0,741,886,1627,C102
"HELENA & LWBURG 18-19-19A" ,4-27-070-6,400,367,37,18,2,0,0,0,0,396,428,824,C103
"LIMESTNE & PVILLE 20 & 21" ,4-27-070-6,325,285,44,14,3,0,0,0,0,331,340,671,C104
"RVILLE & ORNGBRG 21A & 22" ,4-27-070-6,526,547,57,31,3,0,0,0,0,578,586,1164,C105
"MULDRAUGH" ,2-05-027-2,514,627,107,65,7,0,1,0,0,652,669,1321,A101
"GRAHAMTON" ,2-05-027-2,851,930,198,114,16,1,3,1,2,928,1187,2116,A102
"WELDON-DOE RUN" ,2-05-027-2,694,831,65,57,5,1,0,0,2,790,864,1655,B101
"DOE VALLEY" ,2-05-027-2,694,1011,85,88,9,2,1,1,0,917,973,1891,B102
"ROCK HAVEN" ,2-05-027-2,387,540,52,31,4,2,0,1,0,502,515,1017,B103
"FLAHERTY" ,2-05-027-2,556,598,57,47,6,2,1,0,0,615,652,1267,C101
"WOODLAND" ,2-05-027-2,472,769,117,56,9,0,1,0,0,697,727,1424,C102
"OTTER CREEK" ,2-05-027-2,489,666,94,56,10,0,1,0,0,631,683,1316,C103
"BRANDENBURG WEST" ,2-05-027-2,689,537,44,39,4,0,2,0,0,614,700,1315,D101
"ASHCRAFT" ,2-05-027-2,600,550,47,29,6,0,0,0,0,604,627,1232,D102
"BRANDENBURG EAST" ,2-05-027-2,642,505,79,30,11,1,1,0,0,538,731,1269,D103
"EKRON" ,2-05-027-2,544,573,69,35,5,0,0,0,0,596,630,1226,E101
"BUCK GROVE" ,2-05-027-2,528,585,59,43,3,0,1,0,0,599,620,1219,E102
"GARRETT" ,2-05-027-2,513,820,100,62,5,1,1,0,1,738,765,1503,E103
"WOLF CREEK-CONCORDIA" ,2-05-027-2,450,322,24,17,3,0,0,0,0,422,394,816,F101
"BATTLETOWN" ,2-05-027-2,288,268,27,15,2,1,0,0,0,309,292,601,F102
"PAYNEVILLE" ,2-05-027-2,467,452,44,30,1,0,0,0,0,517,477,994,F103
"SIROCCO-MIDWAY" ,2-05-027-2,326,289,27,28,5,0,1,0,0,348,328,676,F104
"GUSTON" ,2-05-027-2,469,358,28,20,2,0,0,0,0,442,435,877,F105
"FRENCHBURG" ,6-21-074-7,357,150,19,5,1,0,0,0,0,257,271,532,A101
"FRENCHBURG 2" ,6-21-074-7,355,191,31,23,0,0,0,0,0,268,331,600,A102
"WELLINGTON" ,6-21-074-7,800,546,108,46,3,1,0,0,0,734,762,1504,B101
"MEANS" ,6-21-074-7,613,346,43,25,2,0,0,0,0,514,510,1029,C101
"POMEROYTON" ,6-21-074-7,854,277,29,35,4,1,1,0,0,677,520,1201,D101
"MARIBA" ,6-21-074-7,559,237,26,16,4,2,0,0,0,399,439,844,E101
"PERRYVILLE TOLL GATE" ,2-22-055-5,802,867,28,57,3,0,0,0,0,855,901,1757,A101
"DIXVILLE" ,2-22-055-5,157,172,10,17,3,0,0,0,0,188,171,359,A102
"ROSE HILL" ,2-22-055-5,394,423,20,38,1,3,1,0,0,449,431,880,A103
"CORNISHVILLE" ,2-22-055-5,118,134,9,29,0,1,0,0,0,148,143,291,A104
"TERRAPIN" ,2-22-055-5,208,268,4,12,2,1,0,0,0,249,246,495,C101
"SALVISA" ,2-22-055-5,550,508,21,49,4,0,0,1,0,557,576,1133,C102
"BOHON" ,2-22-055-5,371,501,26,43,9,0,0,0,0,465,485,950,C104
"DUNCAN" ,2-22-055-5,103,194,10,18,3,0,1,0,0,172,157,329,C105
"MCAFEE" ,2-22-055-5,532,695,40,57,12,1,0,0,0,669,668,1337,D101
"STRINGTOWN" ,2-22-055-5,509,631,24,57,4,0,0,0,0,568,657,1225,D102
"ROBINSON HOUSE" ,2-22-055-5,412,368,20,44,5,1,0,0,1,396,454,851,D103
"NORTH BURGIN" ,2-22-055-5,831,982,58,99,8,1,0,0,0,967,1012,1979,E101
"SOUTH BURGIN" ,2-22-055-5,497,577,32,79,2,2,0,0,0,589,600,1189,E102
"COURTHOUSE" ,2-22-055-5,668,602,44,75,5,0,0,0,0,615,779,1394,F101
"CHAMBERS HOUSE" ,2-22-055-5,757,564,49,67,5,2,0,0,1,652,793,1445,F102
"PASSMORE HOUSE" ,2-22-055-5,866,639,41,61,10,2,0,0,1,749,871,1620,G101
"OPERA HOUSE" ,2-22-055-5,732,597,33,87,5,0,0,0,0,683,769,1454,G102
"EAST EDMONTON" ,1-09-021-3,640,596,38,47,1,1,0,0,0,605,718,1323,A101
"WEST EDMONTON" ,1-09-021-3,465,536,32,36,3,1,0,1,0,500,574,1074,A102
"RANDOLPH-WISDOM" ,1-09-021-3,405,684,37,39,3,1,1,0,0,587,583,1170,A103
"EAST FORK-SPARKS" ,1-09-021-3,192,202,12,12,2,0,1,0,0,211,210,421,A104
"KNOB LICK" ,1-09-021-3,266,230,11,22,2,0,0,0,0,256,275,531,B101
"SAVOYARD" ,1-09-021-3,51,108,4,3,0,0,0,0,0,85,81,166,B102
"CENTER" ,1-09-021-3,185,246,11,7,1,0,0,0,0,222,228,450,B103
"SULPHUR WELL" ,1-09-021-3,247,236,15,17,3,1,2,0,0,246,274,521,B104
"SUMMER SHADE" ,1-09-021-3,287,402,28,25,2,0,0,0,0,370,374,744,C101
"WILLOW SHADE-BEAUMONT" ,1-09-021-3,158,264,22,16,2,0,0,0,0,229,233,462,C102
"GOOD LUCK-CURTIS" ,1-09-021-3,269,458,30,29,4,2,1,0,0,404,389,793,D101
"MOORE SPRINGS-FLAT ROCK" ,1-09-021-3,120,252,25,23,0,3,0,0,0,210,213,423,D102
"FOUNTAIN RUN" ,1-09-021-3,61,307,16,5,0,0,0,0,1,188,202,390,A101
"GAMALIEL" ,1-09-021-3,89,985,23,9,3,0,0,0,0,530,579,1109,A102
"WHITE OAK RIDGE" ,1-09-021-3,37,173,5,5,1,0,0,0,0,103,118,221,A103
"GUM TREE" ,1-09-021-3,94,803,18,16,1,1,0,0,0,450,483,933,B101
"POPLAR LOG" ,1-09-021-3,118,539,28,12,1,1,0,0,0,327,372,699,B102
"ROCK BRIDGE" ,1-09-021-3,66,672,16,13,1,0,0,0,0,379,389,768,C101
"SULPHUR LICK" ,1-09-021-3,50,317,7,2,0,0,0,0,0,185,190,376,C102
"NORTHWEST TOMPKINSVILLE" ,1-09-021-3,114,608,14,11,1,0,0,0,0,334,414,748,C103
"WEST TOMPKINSVILLE" ,1-09-021-3,98,608,13,12,1,0,0,0,0,350,382,732,D101
"COURTHOUSE" ,1-09-021-3,111,856,23,9,2,0,0,0,0,491,510,1001,D102
"EAST TOMPKINSVILLE" ,1-09-021-3,113,638,23,20,1,0,0,0,0,380,415,795,E101
"NORTH TOMPKINSVILLE" ,1-09-021-3,93,743,15,12,4,0,0,0,0,417,450,867,E102
"MT STERLING 1-A" ,6-28-074-7,286,205,23,23,1,0,0,0,0,250,288,538,A101
"MT STERLING 1-B" ,6-28-074-7,461,257,23,20,6,0,0,0,0,340,427,767,A102
"MT STERLING 2-B" ,6-28-074-7,547,439,29,33,7,0,0,0,0,486,569,1055,A103
"MT STERLING 2-A" ,6-28-074-7,563,393,39,43,4,0,0,0,0,462,580,1042,A104
"MT STERLING 3" ,6-28-074-7,296,88,13,7,3,0,0,0,0,184,223,407,A105
"MT STERLING 4" ,6-28-074-7,843,575,57,59,6,1,0,0,0,659,881,1541,A106
"CAMARGO" ,6-28-074-7,698,464,33,33,2,0,1,0,0,591,640,1231,B101
"JEFFERSONVILLE" ,6-28-074-7,893,600,58,42,7,0,0,0,0,755,845,1600,B102
"LEVEE" ,6-28-074-7,726,430,37,33,0,0,0,0,0,613,612,1226,B103
"BEANS-1" ,6-28-074-7,629,466,27,26,4,1,0,0,0,534,619,1153,B104
"GRASSY VIEW" ,6-28-074-7,637,477,54,46,2,2,0,0,0,595,621,1218,B105
"OLD SALEM" ,6-28-074-7,806,502,50,30,2,0,1,0,0,671,718,1391,B107
"BEANS-2" ,6-28-074-7,655,493,40,44,4,1,0,0,1,568,670,1238,B108
"SPENCER" ,6-28-074-7,402,323,30,20,2,1,0,0,0,396,382,778,C101
"HOWARDS MILL" ,6-28-074-7,807,650,63,53,9,4,0,0,0,766,819,1586,C102
"JUDY" ,6-28-074-7,946,834,56,51,6,2,2,0,1,942,954,1898,C103
"LITTLE MOUNT" ,6-28-074-7,729,546,39,39,7,0,1,0,0,643,717,1361,C104
"MIDLAND TRAIL" ,6-28-074-7,492,326,46,30,5,0,1,0,0,408,491,900,C105
"WEST LIBERTY #1" ,5-31-097-7,457,154,11,7,0,0,0,0,0,285,344,629,A101
"WEST LIBERTY #2" ,5-31-097-7,489,197,12,17,2,0,0,0,0,334,383,717,A102
"LACY CREEK" ,5-31-097-7,315,130,13,10,1,0,0,0,0,241,228,469,A103
"DINGUS" ,5-31-097-7,728,221,26,14,0,0,1,0,0,509,480,990,B101
"CROCKETT" ,5-31-097-7,448,144,12,10,1,1,1,0,0,311,304,617,B102
"WEST LIBERTY #3" ,5-31-097-7,941,376,27,31,3,0,0,1,0,636,743,1379,C101
"WRIGLEY" ,5-31-097-7,557,224,15,18,0,0,1,0,0,435,380,815,C102
"CHAPEL" ,5-31-097-7,493,149,20,7,2,0,0,0,0,339,332,671,D101
"EZEL" ,5-31-097-7,770,268,27,16,4,1,0,0,0,544,541,1086,D102
"CANEY" ,5-31-097-7,730,196,11,10,0,0,0,0,0,467,479,947,E101
"SALEM" ,5-31-097-7,356,103,6,5,1,0,0,0,0,231,240,471,E102
"INDEX #12" ,5-31-097-7,345,142,10,5,0,0,0,0,0,239,263,502,E103
"CLEATON" ,1-06-015-1,227,75,15,11,1,0,0,0,0,165,164,329,A101
"CENTRAL CITY" ,1-06-015-1,459,231,43,22,3,2,0,0,0,366,393,760,A102
"NELSON" ,1-06-015-1,282,116,5,8,1,0,0,0,0,200,212,412,A103
"SOUTH EAST CENTRAL CITY" ,1-06-015-1,398,182,24,13,0,0,0,0,0,290,327,617,A104
"W CENTRAL CITY" ,1-06-015-1,412,222,33,14,1,0,0,0,0,332,349,682,A106
"SPRINGRIDGE" ,1-06-015-1,399,256,29,7,1,0,0,0,0,316,376,692,A107
"DRAKESBORO" ,1-06-015-1,528,234,54,15,0,1,1,0,0,411,422,833,B101
"ENNIS" ,1-06-015-1,483,362,30,17,2,0,0,0,0,425,469,894,B102
"PENROD" ,1-06-015-1,424,373,43,19,3,1,2,0,0,427,438,865,B103
"BEECHMONT" ,1-06-015-1,890,516,54,27,1,3,0,0,0,729,762,1491,B104
"ROSEWOOD" ,1-06-015-1,283,236,26,15,1,0,0,0,0,267,294,561,B105
"COURTHOUSE" ,1-06-015-1,815,586,34,28,1,0,1,0,0,672,791,1465,C101
"POWDERLY" ,1-06-015-1,503,250,31,15,2,1,0,0,0,363,439,802,C103
"NORTH GREENVILLE" ,1-06-015-1,1031,501,75,39,4,0,0,0,0,848,802,1650,C104
"EAST BOGGESS" ,1-06-015-1,746,477,51,35,5,0,0,0,0,586,728,1314,C106
"WEST GREENVILLE" ,1-06-015-1,988,518,79,40,4,0,0,0,1,755,875,1630,D101
"GRAHAM" ,1-06-015-1,517,263,26,21,0,0,0,0,0,385,442,827,D102
"WEIR" ,1-06-015-1,925,596,69,30,7,0,0,0,0,791,836,1627,D103
"DEPOY" ,1-06-015-1,493,252,30,6,1,0,0,0,0,372,410,782,D104
"SOUTH CARROLLTON" ,1-06-015-1,366,130,30,7,1,0,0,0,0,272,262,534,E101
"NORTH CENTRAL CITY" ,1-06-015-1,350,148,34,20,2,0,0,0,0,238,316,554,E102
"BREMEN" ,1-06-015-1,852,501,33,20,3,0,0,0,0,684,724,1409,E103
"CHERRY HILL" ,1-06-015-1,640,363,34,16,4,1,0,0,0,504,553,1058,E104
"MIDLAND" ,1-06-015-1,564,344,29,19,3,0,0,0,0,473,486,959,E105
"MILLPORT" ,1-06-015-1,221,124,13,3,1,0,0,0,0,171,191,362,E107
"A1" ,2-14-050-3,86,73,12,4,1,0,0,0,0,88,88,176,A101
"A2" ,2-14-050-3,1093,707,108,42,4,2,0,0,0,961,995,1956,A102
"A3" ,2-14-050-3,743,422,99,57,5,2,0,0,0,577,751,1328,A103
"A4" ,2-14-050-3,659,496,74,31,5,0,1,0,0,659,607,1266,A104
"A5" ,2-14-050-3,988,678,92,43,3,1,0,0,0,899,906,1805,A105
"B1" ,2-14-050-3,922,882,114,73,5,0,1,0,0,1015,982,1997,B101
"B2" ,2-14-050-3,626,377,94,41,5,0,0,0,1,508,636,1144,B102
"B3" ,2-14-050-3,861,862,105,68,5,0,0,0,0,891,1010,1901,B103
"B4" ,2-14-050-3,918,855,117,54,7,1,0,0,1,929,1024,1953,B104
"C1" ,2-14-050-3,673,388,47,33,3,0,0,0,0,513,631,1144,C101
"C2" ,2-14-050-3,779,533,92,34,6,2,0,0,0,636,810,1446,C102
"C3" ,2-14-050-3,811,623,94,46,3,0,0,0,0,780,797,1577,C103
"C4" ,2-14-050-3,616,365,55,47,1,0,0,0,0,501,583,1084,C104
"C5" ,2-14-050-3,575,601,84,37,3,0,1,0,0,648,653,1301,C105
"D1" ,2-14-050-3,514,482,59,33,4,0,0,0,0,534,558,1092,D101
"D2" ,2-14-050-3,984,1028,107,71,8,1,0,0,0,1093,1106,2199,D102
"D3" ,2-14-050-3,753,618,80,34,6,0,0,0,0,678,813,1491,D103
"D4" ,2-14-050-3,558,640,74,41,4,1,0,0,1,658,661,1319,D104
"D5" ,2-14-050-3,840,730,82,62,7,3,1,0,0,829,896,1725,D105
"E1" ,2-14-050-3,465,375,46,20,1,0,0,0,0,448,459,907,E101
"E2" ,2-14-050-3,949,840,143,64,7,3,1,0,0,960,1047,2007,E102
"E3" ,2-14-050-3,645,573,80,51,4,1,0,0,0,641,713,1354,E103
"E4" ,2-14-050-3,468,599,72,28,1,0,0,0,0,573,595,1168,E104
"E5" ,2-14-050-3,840,560,146,62,6,2,0,0,1,710,907,1617,E105
"HEADQUARTERS-BARTERVILLE" ,6-27-072-6,628,299,49,22,1,0,0,0,0,506,492,999,A101
"RAFFERTY-MYERS" ,6-27-072-6,772,310,50,24,0,0,0,0,0,557,599,1156,B101
"MOOREFIELD-EAST UNION" ,6-27-072-6,761,315,42,15,1,1,0,0,0,573,562,1135,C101
"MAYORS OFFICE ENGINE H" ,6-27-072-6,813,321,57,27,4,0,0,0,0,558,664,1222,D101
"MATHIAS CITY BUILDING" ,6-27-072-6,772,299,47,15,1,0,0,0,0,532,600,1134,E101
"EAST HARTFORD" ,1-06-014-2,432,604,49,29,3,0,0,0,0,492,625,1117,A101
"WEST HARTFORD" ,1-06-014-2,362,492,44,20,4,0,0,0,0,439,483,922,A102
"HARTFORD #21" ,1-06-014-2,223,308,45,14,1,0,2,0,0,295,297,593,A104
"BUFORD" ,1-06-014-2,451,539,65,34,4,0,1,0,0,543,550,1094,A105
"EAST BEAVER DAM" ,1-06-014-2,474,602,56,30,4,0,2,0,0,521,647,1168,B101
"WEST BEAVER DAM" ,1-06-014-2,656,958,89,29,6,1,0,0,0,800,938,1739,B102
"BEAVER DAM 20" ,1-06-014-2,228,396,27,11,1,0,0,0,0,321,342,663,B103
"ROCKPORT" ,1-06-014-2,255,269,17,10,1,0,0,0,0,265,286,552,C101
"MCHENRY" ,1-06-014-2,376,493,42,16,1,0,0,0,1,458,471,929,C102
"BEDA" ,1-06-014-2,531,690,45,32,2,1,0,0,1,645,656,1302,C103
"CENTERTOWN" ,1-06-014-2,426,565,51,29,2,0,0,0,0,514,559,1073,C104
"FORDSVILLE" ,1-06-014-2,370,598,72,31,2,1,1,0,0,523,551,1075,D101
"DEANFIELD" ,1-06-014-2,427,689,64,30,7,0,1,0,0,614,602,1218,D102
"MAGAN" ,1-06-014-2,277,369,41,18,3,0,0,0,0,356,351,708,D104
"DUNDEE" ,1-06-014-2,178,272,21,7,3,0,0,1,0,243,239,482,D106
"CROMWELL" ,1-06-014-2,409,801,67,29,1,0,1,0,0,667,639,1308,E101
"HORSE BRANCH" ,1-06-014-2,221,604,36,12,2,0,1,0,0,414,461,876,E102
"ROSINE" ,1-06-014-2,263,553,29,17,1,0,0,0,0,439,424,863,E103
"BEAVER DAM" ,1-06-014-2,174,232,16,5,1,0,0,0,0,201,226,428,E105
"NORTH GOSHEN" ,4-26-059-6,788,1444,159,153,11,0,0,0,0,1257,1292,2555,A101
"HARMONY" ,4-26-059-6,731,1251,126,109,9,1,0,0,0,1075,1149,2227,A103
"SOUTH HARMONY" ,4-26-059-6,829,1259,128,115,23,0,1,0,0,1117,1238,2355,A104
"SKYLIGHT" ,4-26-059-6,281,449,64,35,5,0,0,0,0,398,434,834,B101
"SOUTH GOSHEN" ,4-26-059-6,710,1260,125,118,9,0,0,0,0,1102,1113,2222,B102
"WEST BUCKNER" ,4-26-059-6,370,607,74,67,11,0,0,0,0,572,556,1129,B104
"NORTHEAST BUCKNER" ,4-26-059-6,702,1450,125,112,9,2,0,0,0,1179,1217,2400,B105
"COVERED BRIDGE" ,4-26-059-6,443,647,72,74,5,0,0,0,0,601,634,1241,B106
"COVINGTON" ,4-26-059-6,337,611,62,40,5,0,0,0,0,536,519,1055,C101
"NORTH LAGRANGE" ,4-26-059-6,542,1068,103,59,12,2,0,0,0,886,898,1786,C102
"CENTRAL WEST" ,4-26-059-6,501,751,81,53,7,1,1,0,0,653,740,1395,C103
"WESTPORT" ,4-26-059-6,379,655,83,42,4,0,0,0,0,558,603,1163,C105
"CENTRAL EAST" ,4-26-059-6,455,564,102,53,4,2,1,0,0,534,645,1181,C106
"SOUTHEAST LAGRANGE" ,4-26-059-6,719,1100,128,98,14,3,1,0,0,961,1100,2063,D101
"EAST BALLARDSVILLE" ,4-26-059-6,488,1144,96,87,7,0,0,0,0,893,925,1822,D103
"WEST BALLARDSVILLE" ,4-26-059-6,234,618,57,55,5,0,1,0,0,477,493,970,D104
"MAIN" ,4-26-059-6,733,878,171,79,10,2,1,1,0,852,1021,1875,D106
"EAST WORTH" ,4-26-059-6,476,979,92,89,10,1,0,0,0,813,831,1647,E101
"WEST WORTH" ,4-26-059-6,701,1199,126,91,9,0,0,0,0,1020,1104,2126,E102
"SOUTH PEWEE VALLEY" ,4-26-033-6,362,612,65,51,5,0,0,0,0,514,580,1095,E103
"BERNARD" ,4-26-036-6,256,267,47,21,3,1,0,0,0,285,310,595,E104
"WORTH" ,4-26-036-6,360,702,66,50,8,0,1,0,0,582,600,1187,E105
"NORTHWOOD" ,4-26-033-6,116,214,24,19,2,0,0,0,0,175,200,375,E106
"WEST LAGRANGE" ,4-26-059-6,371,597,75,50,4,1,1,0,0,520,579,1099,F101
"EAST BUCKNER" ,4-26-059-6,482,762,121,66,11,2,0,0,0,703,739,1444,F102
"GLENARM" ,4-26-059-6,480,649,85,57,6,0,0,0,0,635,642,1277,F103
"CENTERFIELD" ,4-26-059-6,330,549,63,36,5,0,0,0,0,483,497,983,F104
"SOUTH LAGRANGE" ,4-26-059-6,806,1098,145,97,7,0,1,0,0,1023,1129,2154,F105
"CARRIAGE HILL" ,4-26-033-6,100,183,18,15,3,0,0,0,0,164,155,319,F106
"WEST BROWNSBORO" ,4-26-059-6,645,1257,94,130,8,0,0,0,0,1044,1085,2134,G101
"BRIAR HILL" ,4-26-048-6,730,1372,145,127,7,2,0,0,0,1190,1192,2383,G102
"NORTH 22" ,4-26-048-6,737,847,146,81,15,1,0,0,0,874,953,1827,G103
"CLORE" ,4-26-048-6,262,490,36,44,8,0,0,0,0,403,436,840,G105
"NORTH CRESTWOOD" ,4-26-033-6,835,1243,157,140,13,0,1,1,1,1120,1266,2391,H101
"NORTH PEWEE VALLEY" ,4-26-033-6,551,831,76,63,6,0,0,0,0,727,798,1527,H103
"CRESTWOOD" ,4-26-033-6,490,655,87,49,6,1,0,0,0,625,661,1288,H104
"EAST BROWNSBORO" ,4-26-059-6,284,515,48,46,3,0,0,0,0,439,456,896,H105
"SOUTH CRESTWOOD" ,4-26-033-6,299,441,42,38,3,1,0,0,0,396,428,824,H106
"NEW LIBERTY" ,4-07-062-6,208,129,13,7,1,0,0,0,0,197,161,358,A101
"POPLAR GROVE" ,4-07-062-6,278,306,26,25,2,0,0,0,0,321,316,637,A103
"JONESVILLE" ,4-07-062-6,87,122,10,7,1,0,0,0,0,123,104,227,A104
